"container.title","created","deposited","published.print","doi","indexed","issued","member","prefix","publisher","score","source","reference.count","references.count","is.referenced.by.count","title","type","url"
"MorphoSource Media","2020-11-25","2020-11-25","2020","10.17602/m2/m167372","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M9630-167372","dataset","http://dx.doi.org/10.17602/m2/m167372"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m157552","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M81716-157552","dataset","http://dx.doi.org/10.17602/m2/m157552"
"MorphoSource Media","2018-08-28","2018-08-28","2018","10.17602/m2/m26020","2022-03-30","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10083-26020","dataset","http://dx.doi.org/10.17602/m2/m26020"
"MorphoSource Media","2021-09-02","2021-09-02","2021","10.17602/m2/m373237","2022-03-30","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Mandible [Mesh] [StrLight]","dataset","http://dx.doi.org/10.17602/m2/m373237"
"MorphoSource Media","2020-02-18","2020-02-18","2020","10.17602/m2/m24426","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M13913-24426","dataset","http://dx.doi.org/10.17602/m2/m24426"
"MorphoSource Media","2021-08-03","2021-08-03","2021","10.17602/m2/m92903","2022-03-30","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Tibiotarsus, Fibula [Mesh] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m92903"
"MorphoSource Media","2020-02-17","2020-02-17","2020","10.17602/m2/m37690","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M19888-37690","dataset","http://dx.doi.org/10.17602/m2/m37690"
"MorphoSource Media","2019-08-15","2019-08-15","2019","10.17602/m2/m19017","2022-03-30","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M11886-19017","dataset","http://dx.doi.org/10.17602/m2/m19017"
"MorphoSource Media","2021-11-01","2021-11-01","2021","10.17602/m2/m390401","2022-03-30","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Skull [Mesh] [StrLight]","dataset","http://dx.doi.org/10.17602/m2/m390401"
"MorphoSource Media","2020-02-27","2020-02-27","2020","10.17602/m2/m65626","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M35570-65626","dataset","http://dx.doi.org/10.17602/m2/m65626"
"MorphoSource Media","2019-12-18","2019-12-18","2019","10.17602/m2/m74996","2022-03-30","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M41659-74996","dataset","http://dx.doi.org/10.17602/m2/m74996"
"MorphoSource Media","2018-08-27","2018-08-27","2018","10.17602/m2/m14289","2022-03-30","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10048-14289","dataset","http://dx.doi.org/10.17602/m2/m14289"
"MorphoSource Media","2020-09-17","2020-09-17","2020","10.17602/m2/m157486","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M81679-157486","dataset","http://dx.doi.org/10.17602/m2/m157486"
"MorphoSource Media","2018-09-25","2018-09-25","2018","10.17602/m2/m13447","2022-03-30","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M9652-13447","dataset","http://dx.doi.org/10.17602/m2/m13447"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m154229","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M78824-154229","dataset","http://dx.doi.org/10.17602/m2/m154229"
"MorphoSource Media","2020-04-17","2020-04-17","2020","10.17602/m2/m49931","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M25507-49931","dataset","http://dx.doi.org/10.17602/m2/m49931"
"MorphoSource Media","2020-06-12","2020-06-12","2020","10.17602/m2/m115880","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M64336-115880","dataset","http://dx.doi.org/10.17602/m2/m115880"
"MorphoSource Media","2018-07-27","2018-07-27","2018","10.17602/m2/m55523","2022-03-30","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M28927-55523","dataset","http://dx.doi.org/10.17602/m2/m55523"
"MorphoSource Media","2018-08-11","2018-08-11","2018","10.17602/m2/m47403","2022-03-30","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M24112-47403","dataset","http://dx.doi.org/10.17602/m2/m47403"
"MorphoSource Media","2018-11-05","2018-11-05","2018","10.17602/m2/m15931","2022-03-30","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10669-15931","dataset","http://dx.doi.org/10.17602/m2/m15931"
"MorphoSource Media","2018-09-25","2018-09-25","2018","10.17602/m2/m11525","2022-03-30","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M8916-11525","dataset","http://dx.doi.org/10.17602/m2/m11525"
"MorphoSource Media","2020-02-14","2020-02-14","2020","10.17602/m2/m99349","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M54902-99349","dataset","http://dx.doi.org/10.17602/m2/m99349"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m6582","2022-03-30","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M6582 from DNMNH Archive","dataset","http://dx.doi.org/10.17602/m2/m6582"
"MorphoSource Media","2018-01-25","2018-01-25","2017","10.17602/m2/m22982","2022-03-30","2017","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M22982 from ProcaviaSkulls","dataset","http://dx.doi.org/10.17602/m2/m22982"
"MorphoSource Media","2019-08-15","2019-08-15","2019","10.17602/m2/m19325","2022-03-30","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M12002-19325","dataset","http://dx.doi.org/10.17602/m2/m19325"
"MorphoSource Media","2018-11-13","2018-11-13","2018","10.17602/m2/m11256","2022-03-30","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M8805-11256","dataset","http://dx.doi.org/10.17602/m2/m11256"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m4717","2022-03-30","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M4717 from Lucas &amp; Copes MCZ scans","dataset","http://dx.doi.org/10.17602/m2/m4717"
"MorphoSource Media","2021-08-30","2021-08-30","2021","10.17602/m2/m159496","2022-03-30","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Qatranimys Safroutus (Shorouq Al Ashqar Etal.) R Mandible With M1 3 Lower [CTImageSeries] [CT]","dataset","http://dx.doi.org/10.17602/m2/m159496"
"MorphoSource Media","2018-09-25","2018-09-25","2018","10.17602/m2/m11352","2022-03-30","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M8829-11352","dataset","http://dx.doi.org/10.17602/m2/m11352"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m5206","2022-03-30","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M5206 from Lucas &amp; Copes MCZ scans","dataset","http://dx.doi.org/10.17602/m2/m5206"
"MorphoSource Media","2019-12-18","2019-12-18","2019","10.17602/m2/m73543","2022-03-30","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M40786-73543","dataset","http://dx.doi.org/10.17602/m2/m73543"
"MorphoSource Media","2018-08-11","2018-08-11","2018","10.17602/m2/m54468","2022-03-30","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M28154-54468","dataset","http://dx.doi.org/10.17602/m2/m54468"
"MorphoSource Media","2018-09-25","2018-09-25","2018","10.17602/m2/m10594","2022-03-30","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M8402-10594","dataset","http://dx.doi.org/10.17602/m2/m10594"
"MorphoSource Media","2020-02-17","2020-02-17","2020","10.17602/m2/m24520","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M13933-24520","dataset","http://dx.doi.org/10.17602/m2/m24520"
"MorphoSource Media","2018-01-25","2018-01-25","2017","10.17602/m2/m4700","2022-03-30","2017","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M4700 from Goodenberger Metatarsals","dataset","http://dx.doi.org/10.17602/m2/m4700"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m168223","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M86789-168223","dataset","http://dx.doi.org/10.17602/m2/m168223"
"MorphoSource Media","2020-02-20","2020-02-20","2020","10.17602/m2/m99395","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M54943-99395","dataset","http://dx.doi.org/10.17602/m2/m99395"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m4614","2022-03-30","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M4614 from Lucas &amp; Copes MCZ scans","dataset","http://dx.doi.org/10.17602/m2/m4614"
"MorphoSource Media","2018-01-25","2018-01-25","2017","10.17602/m2/m574","2022-03-30","2017","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M695-574","dataset","http://dx.doi.org/10.17602/m2/m574"
"MorphoSource Media","2021-11-24","2021-11-24","2021","10.17602/m2/m69540","2022-03-30","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Dentary [CTImageSeries] [CT]","dataset","http://dx.doi.org/10.17602/m2/m69540"
"MorphoSource Media","2020-02-18","2020-02-18","2020","10.17602/m2/m101179","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M56020-101179","dataset","http://dx.doi.org/10.17602/m2/m101179"
"MorphoSource Media","2018-01-25","2018-01-25","2017","10.17602/m2/m28620","2022-03-30","2017","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M15553-28620","dataset","http://dx.doi.org/10.17602/m2/m28620"
"MorphoSource Media","2022-03-30","2022-03-30","2022","10.17602/m2/m432559","2022-03-30","2022","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Penis [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m432559"
"MorphoSource Media","2021-06-10","2021-06-10","2021","10.17602/m2/m364644","2022-04-01","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Lower Second Molar [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m364644"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m2897","2022-04-01","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M2897 from Lucas &amp; Copes MCZ scans","dataset","http://dx.doi.org/10.17602/m2/m2897"
"MorphoSource Media","2021-08-03","2021-08-03","2021","10.17602/m2/m109612","2022-04-01","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Ulna [Mesh] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m109612"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m168689","2022-04-01","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M87242-168689","dataset","http://dx.doi.org/10.17602/m2/m168689"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m154884","2022-04-01","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M79374-154884","dataset","http://dx.doi.org/10.17602/m2/m154884"
"MorphoSource Media","2018-08-11","2018-08-11","2018","10.17602/m2/m40708","2022-04-01","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M21448-40708","dataset","http://dx.doi.org/10.17602/m2/m40708"
"MorphoSource Media","2021-02-23","2021-02-23","2021","10.17602/m2/m166398","2022-04-01","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Outer Enamel Surface (Oes), Right Upper Second Molar [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m166398"
"MorphoSource Media","2018-01-25","2018-01-25","2016","10.17602/m2/m10421","2022-04-01","2016","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10421 from Vastan Primate Postcrania","dataset","http://dx.doi.org/10.17602/m2/m10421"
"MorphoSource Media","2018-11-05","2018-11-05","2018","10.17602/m2/m16015","2022-04-01","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10700-16015","dataset","http://dx.doi.org/10.17602/m2/m16015"
"MorphoSource Media","2021-02-23","2021-02-23","2021","10.17602/m2/m166462","2022-04-01","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Enamel Dentine Junction (Edj), Left Lower First Molar [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m166462"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m154469","2022-04-01","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M79046-154469","dataset","http://dx.doi.org/10.17602/m2/m154469"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m2844","2022-04-01","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","1","M2844 from Lucas &amp; Copes MCZ scans","dataset","http://dx.doi.org/10.17602/m2/m2844"
"MorphoSource Media","2021-11-24","2021-11-24","2021","10.17602/m2/m393494","2022-04-01","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Metacarpal/Tarsal D [Mesh] [Synchro]","dataset","http://dx.doi.org/10.17602/m2/m393494"
"MorphoSource Media","2021-09-09","2021-09-09","2021","10.17602/m2/m377796","2022-04-01","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Skull With Antlers [CTImageSeries] [CT]","dataset","http://dx.doi.org/10.17602/m2/m377796"
"MorphoSource Media","2021-11-23","2021-11-23","2021","10.17602/m2/m113640","2022-04-01","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Humerus [Mesh] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m113640"
"MorphoSource Media","2018-08-11","2018-08-11","2018","10.17602/m2/m3920","2022-04-01","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M4296-3920","dataset","http://dx.doi.org/10.17602/m2/m3920"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m168959","2022-04-01","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M87388-168959","dataset","http://dx.doi.org/10.17602/m2/m168959"
"MorphoSource Media","2021-08-03","2021-08-03","2021","10.17602/m2/m121206","2022-04-01","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Humerus [Mesh] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m121206"
"MorphoSource Media","2020-08-04","2020-08-04","2020","10.17602/m2/m114859","2022-04-01","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M63541-114859","dataset","http://dx.doi.org/10.17602/m2/m114859"
"MorphoSource Media","2019-08-09","2019-08-09","2019","10.17602/m2/m84533","2022-04-01","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M46340-84533","dataset","http://dx.doi.org/10.17602/m2/m84533"
"MorphoSource Media","2018-06-17","2018-06-17","2018","10.17602/m2/m49501","2022-04-01","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M25287-49501","dataset","http://dx.doi.org/10.17602/m2/m49501"
"MorphoSource Media","2021-10-19","2021-10-19","2021","10.17602/m2/m389554","2022-04-01","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","P1 Element [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m389554"
"MorphoSource Media","2018-11-05","2018-11-05","2018","10.17602/m2/m862","2022-04-01","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M1013-862","dataset","http://dx.doi.org/10.17602/m2/m862"
"MorphoSource Media","2020-05-22","2020-05-22","2020","10.17602/m2/m116346","2022-04-01","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M17268-116346","dataset","http://dx.doi.org/10.17602/m2/m116346"
"MorphoSource Media","2019-07-16","2019-07-16","2019","10.17602/m2/m80705","2022-04-01","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M44493-80705","dataset","http://dx.doi.org/10.17602/m2/m80705"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m154321","2022-04-01","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M78898-154321","dataset","http://dx.doi.org/10.17602/m2/m154321"
"MorphoSource Media","2021-11-17","2021-11-17","2021","10.17602/m2/m158236","2022-04-01","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Humerus [Mesh] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m158236"
"MorphoSource Media","2019-07-17","2019-07-17","2019","10.17602/m2/m79036","2022-04-01","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M43650-79036","dataset","http://dx.doi.org/10.17602/m2/m79036"
"MorphoSource Media","2018-08-28","2018-08-28","2018","10.17602/m2/m32315","2022-04-01","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10272-32315","dataset","http://dx.doi.org/10.17602/m2/m32315"
"MorphoSource Media","2019-01-25","2019-01-25","2019","10.17602/m2/m54596","2022-04-01","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M28221-54596","dataset","http://dx.doi.org/10.17602/m2/m54596"
"MorphoSource Media","2021-02-24","2021-02-24","2021","10.17602/m2/m166383","2022-04-01","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Left Upper First Molar, Outer Enamel Surface (Oes) [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m166383"
"MorphoSource Media","2018-08-29","2018-08-29","2018","10.17602/m2/m16146","2022-04-01","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10762-16146","dataset","http://dx.doi.org/10.17602/m2/m16146"
"MorphoSource Media","2020-05-29","2020-05-29","2020","10.17602/m2/m116754","2022-04-01","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M15380-116754","dataset","http://dx.doi.org/10.17602/m2/m116754"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m154360","2022-04-01","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M78937-154360","dataset","http://dx.doi.org/10.17602/m2/m154360"
"MorphoSource Media","2019-01-25","2019-01-25","2019","10.17602/m2/m67559","2022-04-01","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M36813-67559","dataset","http://dx.doi.org/10.17602/m2/m67559"
"MorphoSource Media","2019-08-15","2019-08-15","2019","10.17602/m2/m76205","2022-04-01","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M42296-76205","dataset","http://dx.doi.org/10.17602/m2/m76205"
"MorphoSource Media","2018-01-25","2018-01-25","2016","10.17602/m2/m8549","2022-04-01","2016","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M8549 from First North American Fossil Monkey and Early Miocene Tropical Biotic Interchange","dataset","http://dx.doi.org/10.17602/m2/m8549"
"MorphoSource Media","2019-07-16","2019-07-16","2019","10.17602/m2/m81208","2022-04-01","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M44736-81208","dataset","http://dx.doi.org/10.17602/m2/m81208"
"MorphoSource Media","2021-02-09","2021-02-09","2021","10.17602/m2/m166155","2022-04-01","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Endocranial Cast [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m166155"
"MorphoSource Media","2020-09-17","2020-09-17","2020","10.17602/m2/m157520","2022-04-01","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M81696-157520","dataset","http://dx.doi.org/10.17602/m2/m157520"
"MorphoSource Media","2021-11-17","2021-11-17","2021","10.17602/m2/m158200","2022-04-01","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Femur [Mesh] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m158200"
"MorphoSource Media","2018-09-26","2018-09-26","2018","10.17602/m2/m37881","2022-04-01","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M19990-37881","dataset","http://dx.doi.org/10.17602/m2/m37881"
"MorphoSource Media","2018-08-29","2018-08-29","2018","10.17602/m2/m28467","2022-04-01","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M12959-28467","dataset","http://dx.doi.org/10.17602/m2/m28467"
"MorphoSource Media","2019-07-08","2019-07-08","2019","10.17602/m2/m56598","2022-04-01","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M27729-56598","dataset","http://dx.doi.org/10.17602/m2/m56598"
"MorphoSource Media","2018-01-25","2018-01-25","2017","10.17602/m2/m22978","2022-04-01","2017","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M22978 from Anthropoid Hallucal Metatarsals (Mt1)","dataset","http://dx.doi.org/10.17602/m2/m22978"
"MorphoSource Media","2018-08-28","2018-08-28","2018","10.17602/m2/m28655","2022-04-01","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10272-28655","dataset","http://dx.doi.org/10.17602/m2/m28655"
"MorphoSource Media","2019-04-29","2019-04-29","2019","10.17602/m2/m53007","2022-04-01","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M27579-53007","dataset","http://dx.doi.org/10.17602/m2/m53007"
"MorphoSource Media","2020-06-12","2020-06-12","2020","10.17602/m2/m114677","2022-04-01","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M63467-114677","dataset","http://dx.doi.org/10.17602/m2/m114677"
"MorphoSource Media","2018-09-26","2018-09-26","2018","10.17602/m2/m10849","2022-04-01","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M8608-10849","dataset","http://dx.doi.org/10.17602/m2/m10849"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m5283","2022-04-01","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M5283 from DNMNH Archive","dataset","http://dx.doi.org/10.17602/m2/m5283"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m154441","2022-04-01","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M79018-154441","dataset","http://dx.doi.org/10.17602/m2/m154441"
"MorphoSource Media","2019-06-12","2019-06-12","2019","10.17602/m2/m80062","2022-04-01","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M44165-80062","dataset","http://dx.doi.org/10.17602/m2/m80062"
"MorphoSource Media","2018-01-25","2018-01-25","2016","10.17602/m2/m1977","2022-03-30","2016","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M1977 from Vastan Primate Postcrania","dataset","http://dx.doi.org/10.17602/m2/m1977"
"MorphoSource Media","2018-10-11","2018-10-11","2018","10.17602/m2/m6372","2022-03-30","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M6493-6372","dataset","http://dx.doi.org/10.17602/m2/m6372"
"MorphoSource Media","2021-11-24","2021-11-24","2021","10.17602/m2/m393581","2022-03-30","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Squamosal Right [Mesh] [Synchro]","dataset","http://dx.doi.org/10.17602/m2/m393581"
"MorphoSource Media","2019-08-01","2019-08-01","2019","10.17602/m2/m84087","2022-03-30","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M46140-84087","dataset","http://dx.doi.org/10.17602/m2/m84087"
"MorphoSource Media","2019-06-12","2019-06-12","2019","10.17602/m2/m78777","2022-03-30","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M43566-78777","dataset","http://dx.doi.org/10.17602/m2/m78777"
"MorphoSource Media","2022-03-25","2022-03-25","2022","10.17602/m2/m431295","2022-03-30","2022","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Costal Iii [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m431295"
"MorphoSource Media","2019-08-15","2019-08-15","2019","10.17602/m2/m66658","2022-03-30","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M36317-66658","dataset","http://dx.doi.org/10.17602/m2/m66658"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m154385","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M78962-154385","dataset","http://dx.doi.org/10.17602/m2/m154385"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m154382","2022-03-31","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M78959-154382","dataset","http://dx.doi.org/10.17602/m2/m154382"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m4395","2022-03-31","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M4395 from Lucas &amp; Copes MCZ scans","dataset","http://dx.doi.org/10.17602/m2/m4395"
"MorphoSource Media","2020-08-04","2020-08-04","2020","10.17602/m2/m114873","2022-03-31","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M63541-114873","dataset","http://dx.doi.org/10.17602/m2/m114873"
"MorphoSource Media","2020-06-12","2020-06-12","2020","10.17602/m2/m117245","2022-03-31","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M65319-117245","dataset","http://dx.doi.org/10.17602/m2/m117245"
"MorphoSource Media","2020-06-12","2020-06-12","2020","10.17602/m2/m115316","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M63866-115316","dataset","http://dx.doi.org/10.17602/m2/m115316"
"MorphoSource Media","2018-11-10","2018-11-10","2018","10.17602/m2/m25802","2022-03-30","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M14480-25802","dataset","http://dx.doi.org/10.17602/m2/m25802"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m168979","2022-03-30","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M87408-168979","dataset","http://dx.doi.org/10.17602/m2/m168979"
"MorphoSource Media","2018-01-25","2018-01-25","2017","10.17602/m2/m4231","2022-03-31","2017","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M4646-4231","dataset","http://dx.doi.org/10.17602/m2/m4231"
"MorphoSource Media","2018-08-28","2018-08-28","2018","10.17602/m2/m14559","2022-03-31","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10144-14559","dataset","http://dx.doi.org/10.17602/m2/m14559"
"MorphoSource Media","2018-09-26","2018-09-26","2018","10.17602/m2/m10496","2022-03-31","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M8356-10496","dataset","http://dx.doi.org/10.17602/m2/m10496"
"MorphoSource Media","2020-01-02","2020-01-02","2020","10.17602/m2/m34207","2022-03-31","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M18065-34207","dataset","http://dx.doi.org/10.17602/m2/m34207"
"MorphoSource Media","2019-06-12","2019-06-12","2019","10.17602/m2/m78983","2022-03-31","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M43620-78983","dataset","http://dx.doi.org/10.17602/m2/m78983"
"MorphoSource Media","2018-08-29","2018-08-29","2018","10.17602/m2/m40229","2022-03-31","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M21171-40229","dataset","http://dx.doi.org/10.17602/m2/m40229"
"MorphoSource Media","2018-11-05","2018-11-05","2018","10.17602/m2/m32841","2022-03-31","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M14451-32841","dataset","http://dx.doi.org/10.17602/m2/m32841"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m5418","2022-03-31","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M5418 from DNMNH Archive","dataset","http://dx.doi.org/10.17602/m2/m5418"
