"institution","id","type","DOI","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","URL","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue","group","member","reference-count","title","created.date-parts2","created.date-parts3","created.date-time","created.timestamp","name","doi","url","container.title","publisher_plus"
"Duke","10.5281/zenodo.1318218","dois","10.5281/zenodo.1318218","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1318218",0,"http://datacite.org/schema/kernel-4","legacy",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-07-20T15:48:08Z","2018-07-20T15:49:24Z",NA,"2020-09-20T03:27:50Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1323819","dois","10.5281/zenodo.1323819","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1323819",0,"http://datacite.org/schema/kernel-4","legacy",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-07-30T17:10:25Z","2018-07-30T17:11:52Z",NA,"2020-09-20T06:07:03Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1326925","dois","10.5281/zenodo.1326925","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1326925",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-08-03T01:38:46Z","2018-08-03T01:39:58Z",NA,"2022-10-06T15:11:49Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1344956","dois","10.5281/zenodo.1344956","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1344956",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-08-14T10:21:23Z","2018-08-14T10:22:53Z",NA,"2022-10-08T23:46:52Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1345150","dois","10.5281/zenodo.1345150","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1345150",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-08-14T16:32:33Z","2018-08-14T16:33:53Z",NA,"2020-09-20T06:24:02Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1345489","dois","10.5281/zenodo.1345489","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1345489",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,1,0,"2018-08-15T07:18:31Z","2018-08-16T05:17:26Z",NA,"2020-09-20T06:25:07Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1345490","dois","10.5281/zenodo.1345490","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1345490",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-08-15T07:18:31Z","2018-08-16T05:17:26Z",NA,"2020-09-20T06:25:07Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1345694","dois","10.5281/zenodo.1345694","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1345694",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,1,0,1,0,0,0,0,1,"2018-08-15T15:12:20Z","2018-08-16T05:36:50Z",NA,"2020-09-20T06:24:49Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1405257","dois","10.5281/zenodo.1405257","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1405257",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-08-29T05:06:03Z","2018-08-29T05:07:04Z",NA,"2020-09-20T07:25:38Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1405256","dois","10.5281/zenodo.1405256","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1405256",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,1,0,"2018-08-29T05:06:04Z","2018-08-29T05:07:05Z",NA,"2020-09-20T07:25:39Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.18735/k1ad-qd67","dois","10.18735/k1ad-qd67","SimTK",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode","Software","Software",NA,"https://simtk.org/frs/?group_id=1032",3,"http://datacite.org/schema/kernel-4","fabrica",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2018-09-11T00:59:38Z","2018-09-12T18:54:15Z",NA,"2020-06-29T09:43:10Z","sul.simtk","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1412867","dois","10.5281/zenodo.1412867","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1412867",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,1,0,1,0,0,0,0,1,"2018-09-11T01:55:28Z","2018-09-11T01:56:29Z",NA,"2022-08-16T12:41:48Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.24433/co.6ed10e0c-d749-4ba6-9b31-5f953d61acf8.v2","dois","10.24433/co.6ed10e0c-d749-4ba6-9b31-5f953d61acf8.v2","Code Ocean",NA,NA,NA,NA,NA,NA,NA,"2018","en","COMP","misc","article","SoftwareSourceCode","Capsule","Software",NA,"https://codeocean.com/2018/09/17/estimation-of-input-output-curve-in-transcranial-magnetic-stimulation-lpar-tms-rpar-using-sequential-sampling-and-fisher-information",2,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2018-09-17T14:32:36Z","2018-09-17T14:33:37Z",NA,"2020-08-03T09:45:49Z","ocean.ocean","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1434322","dois","10.5281/zenodo.1434322","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1434322",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-09-24T16:29:46Z","2018-09-24T16:30:46Z",NA,"2020-09-20T07:41:54Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1442803","dois","10.5281/zenodo.1442803","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1442803",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-10-02T16:30:55Z","2018-10-02T16:30:56Z",NA,"2020-09-20T07:46:29Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1443163","dois","10.5281/zenodo.1443163","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1443163",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-10-03T07:56:03Z","2018-10-03T07:56:05Z",NA,"2020-09-20T07:47:00Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1465053","dois","10.5281/zenodo.1465053","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1465053",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-10-17T20:52:14Z","2018-10-17T20:52:40Z",NA,"2020-09-20T08:08:53Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1465052","dois","10.5281/zenodo.1465052","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2020",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v2.2.7.1","https://zenodo.org/record/1465052",18,NA,"mds",TRUE,"findable",NA,0,0,1,0,0,0,4,0,"2018-10-17T20:52:15Z","2018-10-17T20:52:40Z",NA,"2020-07-15T20:09:14Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1465584","dois","10.5281/zenodo.1465584","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1465584",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-10-18T10:38:35Z","2018-10-18T10:38:36Z",NA,"2020-09-20T08:08:33Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1465742","dois","10.5281/zenodo.1465742","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1465742",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,1,0,1,0,0,0,0,1,"2018-10-18T12:48:06Z","2018-10-18T12:48:07Z",NA,"2020-09-20T08:09:37Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1465741","dois","10.5281/zenodo.1465741","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1465741",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,1,0,"2018-10-18T12:48:07Z","2018-10-18T12:48:08Z",NA,"2020-09-20T08:09:37Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1465949","dois","10.5281/zenodo.1465949","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1465949",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-10-18T14:47:49Z","2018-10-18T14:47:50Z",NA,"2020-09-20T08:08:45Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1465948","dois","10.5281/zenodo.1465948","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1465948",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,1,0,"2018-10-18T14:47:50Z","2018-10-18T14:47:51Z",NA,"2020-09-20T08:08:45Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1464815","dois","10.5281/zenodo.1464815","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1464815",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,1,0,0,0,0,0,0,1,"2018-10-18T16:48:53Z","2018-10-18T16:48:54Z",NA,"2020-09-20T08:09:29Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1464814","dois","10.5281/zenodo.1464814","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1464814",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,1,0,"2018-10-18T16:48:54Z","2018-10-18T16:48:55Z",NA,"2020-09-20T08:09:29Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1466142","dois","10.5281/zenodo.1466142","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1466142",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-10-19T01:03:35Z","2018-10-19T01:03:36Z",NA,"2020-09-20T08:09:19Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1469095","dois","10.5281/zenodo.1469095","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1469095",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-10-22T21:58:18Z","2018-10-22T21:58:19Z",NA,"2020-09-20T08:10:33Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1471589","dois","10.5281/zenodo.1471589","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1471589",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,3,0,1,"2018-10-25T15:12:19Z","2018-10-25T15:12:20Z",NA,"2022-10-08T23:46:52Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1471594","dois","10.5281/zenodo.1471594","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1471594",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-10-25T16:10:28Z","2018-10-25T16:10:29Z",NA,"2022-10-08T23:46:52Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1472436","dois","10.5281/zenodo.1472436","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2021",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","0.15.5","https://zenodo.org/record/1472436",85,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,74,0,"2018-10-26T19:39:09Z","2018-10-26T19:39:10Z",NA,"2021-02-08T18:34:45Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1476171","dois","10.5281/zenodo.1476171","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1476171",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,1,"2018-10-31T18:36:35Z","2018-10-31T18:36:36Z",NA,"2020-09-20T08:18:21Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1477503","dois","10.5281/zenodo.1477503","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1477503",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-11-04T03:59:06Z","2018-11-04T03:59:07Z",NA,"2020-09-20T08:19:50Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1480713","dois","10.5281/zenodo.1480713","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1480713",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-11-08T12:21:52Z","2018-11-08T12:21:53Z",NA,"2020-09-20T08:32:22Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1486218","dois","10.5281/zenodo.1486218","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1486218",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-11-13T20:06:13Z","2018-11-13T20:06:13Z",NA,"2020-09-20T08:50:28Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1486236","dois","10.5281/zenodo.1486236","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1486236",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-11-13T20:29:12Z","2018-11-13T20:29:12Z",NA,"2022-08-16T12:41:48Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1490842","dois","10.5281/zenodo.1490842","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1490842",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-11-18T19:03:09Z","2018-11-18T19:03:10Z",NA,"2020-09-20T08:54:39Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1490841","dois","10.5281/zenodo.1490841","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1490841",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,3,0,"2018-11-18T19:03:10Z","2018-11-18T19:03:11Z",NA,"2020-09-20T08:54:39Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1494278","dois","10.5281/zenodo.1494278","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1494278",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2018-11-22T19:40:49Z","2018-11-22T19:40:50Z",NA,"2020-09-20T08:58:36Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1494277","dois","10.5281/zenodo.1494277","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1494277",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2018-11-22T19:40:50Z","2018-11-22T19:40:50Z",NA,"2020-09-20T08:58:36Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1546328","dois","10.5281/zenodo.1546328","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1546328",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-11-26T11:51:33Z","2018-11-26T11:51:34Z",NA,"2020-09-20T09:02:46Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1560596","dois","10.5281/zenodo.1560596","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1560596",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-11-26T18:51:09Z","2018-11-26T18:51:10Z",NA,"2020-09-20T09:03:17Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1943472","dois","10.5281/zenodo.1943472","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1943472",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-12-04T21:56:38Z","2018-12-04T21:56:39Z",NA,"2022-10-10T21:08:16Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1943471","dois","10.5281/zenodo.1943471","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2022",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.4.0","https://zenodo.org/record/1943471",4,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,1,0,0,5,0,"2018-12-04T21:56:39Z","2018-12-04T21:56:39Z",NA,"2022-10-10T21:08:17Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1944838","dois","10.5281/zenodo.1944838","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1944838",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-12-04T22:37:43Z","2018-12-04T22:37:44Z",NA,"2022-10-10T21:08:16Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1945712","dois","10.5281/zenodo.1945712","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1945712",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-12-04T23:05:48Z","2018-12-04T23:05:49Z",NA,"2022-10-10T21:08:16Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1973519","dois","10.5281/zenodo.1973519","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1973519",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-12-05T16:26:03Z","2018-12-05T16:26:03Z",NA,"2020-09-20T09:11:07Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.1973808","dois","10.5281/zenodo.1973808","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/1973808",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-12-05T16:43:48Z","2018-12-05T16:43:49Z",NA,"2020-09-20T09:11:12Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5281/zenodo.2253460","dois","10.5281/zenodo.2253460","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/2253460",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,1,0,0,0,1,"2018-12-13T19:39:14Z","2018-12-13T19:39:15Z",NA,"2020-09-20T09:18:09Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
