"institution","id","type","doi","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","url","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue"
"Michigan","10.5281/zenodo.5835253","dois","10.5281/zenodo.5835253","Zenodo","Series",NA,NA,NA,"https://zenodo.org/communities/dryad","URL",NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/5835253",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-11T22:01:44Z","2022-01-11T22:01:45Z",NA,"2022-06-04T11:27:21Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5835252","dois","10.5281/zenodo.5835252","Zenodo","Series",NA,NA,NA,"https://zenodo.org/communities/dryad","URL",NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/5835252",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-11T22:01:46Z","2022-01-11T22:01:48Z",NA,"2022-06-04T11:27:24Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5847403","dois","10.5281/zenodo.5847403","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.0","https://zenodo.org/record/5847403",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-13T21:51:39Z","2022-01-13T21:51:40Z",NA,"2022-01-13T21:51:40Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5847402","dois","10.5281/zenodo.5847402","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.1","https://zenodo.org/record/5847402",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-13T21:51:41Z","2022-01-13T21:51:43Z",NA,"2022-05-31T12:44:04Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5847578","dois","10.5281/zenodo.5847578","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.0.0","https://zenodo.org/record/5847578",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-14T02:16:36Z","2022-01-14T02:16:36Z",NA,"2022-01-14T02:16:36Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5847577","dois","10.5281/zenodo.5847577","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.0.0","https://zenodo.org/record/5847577",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-14T02:16:37Z","2022-01-14T02:16:38Z",NA,"2022-01-14T02:16:38Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5848572","dois","10.5281/zenodo.5848572","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.6.11","https://zenodo.org/record/5848572",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-14T09:18:41Z","2022-01-14T09:18:42Z",NA,"2022-01-14T09:18:42Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5850262","dois","10.5281/zenodo.5850262","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.0.0","https://zenodo.org/record/5850262",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-14T14:42:44Z","2022-01-14T14:42:45Z",NA,"2022-01-14T14:42:45Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5850261","dois","10.5281/zenodo.5850261","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.0.0","https://zenodo.org/record/5850261",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-14T14:42:46Z","2022-01-14T14:42:47Z",NA,"2022-01-14T14:42:47Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5855030","dois","10.5281/zenodo.5855030","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","0.2.2","https://zenodo.org/record/5855030",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-16T01:03:33Z","2022-01-16T01:03:34Z",NA,"2022-01-16T01:03:34Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5854938","dois","10.5281/zenodo.5854938","Zenodo","Series",NA,NA,NA,"https://zenodo.org/communities/dryad","URL",NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/5854938",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-16T02:47:41Z","2022-01-16T02:47:42Z",NA,"2022-06-05T06:32:27Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5854937","dois","10.5281/zenodo.5854937","Zenodo","Series",NA,NA,NA,"https://zenodo.org/communities/dryad","URL",NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/5854937",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,1,0,0,1,0,"2022-01-16T02:47:43Z","2022-01-16T02:47:44Z",NA,"2022-06-05T06:32:29Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5862127","dois","10.5281/zenodo.5862127","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","python-v0.11.3","https://zenodo.org/record/5862127",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-17T08:58:14Z","2022-01-17T08:58:15Z",NA,"2022-01-17T08:58:15Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5866449","dois","10.5281/zenodo.5866449","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","4.2a3","https://zenodo.org/record/5866449",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-17T20:00:29Z","2022-01-17T20:00:30Z",NA,"2022-01-17T20:00:30Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5866636","dois","10.5281/zenodo.5866636","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","python-v0.11.4","https://zenodo.org/record/5866636",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-17T21:33:08Z","2022-01-17T21:33:09Z",NA,"2022-01-17T21:33:09Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5869803","dois","10.5281/zenodo.5869803","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v0.4.1","https://zenodo.org/record/5869803",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-18T09:14:36Z","2022-01-18T09:14:36Z",NA,"2022-01-18T09:14:36Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5876938","dois","10.5281/zenodo.5876938","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v0.4.1","https://zenodo.org/record/5876938",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-19T09:32:46Z","2022-01-19T09:32:46Z",NA,"2022-01-19T09:32:46Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5879294","dois","10.5281/zenodo.5879294","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.0.0","https://zenodo.org/record/5879294",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-19T16:41:18Z","2022-01-19T16:41:19Z",NA,"2022-01-19T16:41:19Z","cern.zenodo","clients",NA
