"institution","id","type","doi","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","url","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue"
"Minnesota","10.6084/m9.figshare.19703922.v1","dois","10.6084/m9.figshare.19703922.v1","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",NA,"https://springernature.figshare.com/articles/journal_contribution/Additional_file_1_of_Efficacy_and_safety_of_umbilical_cord-derived_mesenchymal_stem_cells_in_Chinese_adults_with_type_2_diabetes_a_single-center_double-blinded_randomized_placebo-controlled_phase_II_trial/19703922/1",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-04T07:38:02Z","2022-05-04T07:38:03Z",NA,"2022-05-04T07:38:05Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.c.5980384","dois","10.6084/m9.figshare.c.5980384","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"GEN","misc","article","Collection","Collection","Collection",NA,"https://springernature.figshare.com/collections/SRSF9_promotes_colorectal_cancer_progression_via_stabilizing_DSN1_mRNA_in_an_m6A-related_manner/5980384",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-05T07:48:16Z","2022-05-05T07:48:17Z",NA,"2022-05-05T07:48:19Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.c.5980384.v1","dois","10.6084/m9.figshare.c.5980384.v1","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"GEN","misc","article","Collection","Collection","Collection",NA,"https://springernature.figshare.com/collections/SRSF9_promotes_colorectal_cancer_progression_via_stabilizing_DSN1_mRNA_in_an_m6A-related_manner/5980384/1",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-05T07:48:17Z","2022-05-05T07:48:18Z",NA,"2022-05-05T07:48:20Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19711096","dois","10.6084/m9.figshare.19711096","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",NA,"https://springernature.figshare.com/articles/journal_contribution/Additional_file_1_of_SRSF9_promotes_colorectal_cancer_progression_via_stabilizing_DSN1_mRNA_in_an_m6A-related_manner/19711096",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-05T07:49:19Z","2022-05-05T07:49:20Z",NA,"2022-05-05T07:49:29Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19711096.v1","dois","10.6084/m9.figshare.19711096.v1","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",NA,"https://springernature.figshare.com/articles/journal_contribution/Additional_file_1_of_SRSF9_promotes_colorectal_cancer_progression_via_stabilizing_DSN1_mRNA_in_an_m6A-related_manner/19711096/1",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-05T07:49:19Z","2022-05-05T07:49:20Z",NA,"2022-05-05T07:49:30Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19711102","dois","10.6084/m9.figshare.19711102","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",NA,"https://springernature.figshare.com/articles/journal_contribution/Additional_file_2_of_SRSF9_promotes_colorectal_cancer_progression_via_stabilizing_DSN1_mRNA_in_an_m6A-related_manner/19711102",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-05T07:49:20Z","2022-05-05T07:49:22Z",NA,"2022-05-05T07:49:30Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19711102.v1","dois","10.6084/m9.figshare.19711102.v1","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",NA,"https://springernature.figshare.com/articles/journal_contribution/Additional_file_2_of_SRSF9_promotes_colorectal_cancer_progression_via_stabilizing_DSN1_mRNA_in_an_m6A-related_manner/19711102/1",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-05T07:49:20Z","2022-05-05T07:49:22Z",NA,"2022-05-05T07:49:31Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19711105","dois","10.6084/m9.figshare.19711105","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",NA,"https://springernature.figshare.com/articles/dataset/Additional_file_3_of_SRSF9_promotes_colorectal_cancer_progression_via_stabilizing_DSN1_mRNA_in_an_m6A-related_manner/19711105",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-05T07:49:21Z","2022-05-05T07:49:22Z",NA,"2022-05-05T07:49:30Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19711105.v1","dois","10.6084/m9.figshare.19711105.v1","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",NA,"https://springernature.figshare.com/articles/dataset/Additional_file_3_of_SRSF9_promotes_colorectal_cancer_progression_via_stabilizing_DSN1_mRNA_in_an_m6A-related_manner/19711105/1",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-05T07:49:21Z","2022-05-05T07:49:22Z",NA,"2022-05-05T07:49:31Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19711108","dois","10.6084/m9.figshare.19711108","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",NA,"https://springernature.figshare.com/articles/dataset/Additional_file_4_of_SRSF9_promotes_colorectal_cancer_progression_via_stabilizing_DSN1_mRNA_in_an_m6A-related_manner/19711108",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-05T07:49:23Z","2022-05-05T07:49:24Z",NA,"2022-05-05T07:49:32Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19711108.v1","dois","10.6084/m9.figshare.19711108.v1","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",NA,"https://springernature.figshare.com/articles/dataset/Additional_file_4_of_SRSF9_promotes_colorectal_cancer_progression_via_stabilizing_DSN1_mRNA_in_an_m6A-related_manner/19711108/1",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-05T07:49:24Z","2022-05-05T07:49:25Z",NA,"2022-05-05T07:49:31Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19711114","dois","10.6084/m9.figshare.19711114","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",NA,"https://springernature.figshare.com/articles/dataset/Additional_file_5_of_SRSF9_promotes_colorectal_cancer_progression_via_stabilizing_DSN1_mRNA_in_an_m6A-related_manner/19711114",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-05T07:49:26Z","2022-05-05T07:49:27Z",NA,"2022-05-05T07:49:32Z","figshare.ars","clients",NA
